DTXSID,SMILES
DTXSID80895299,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI
DTXSID80895310,CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895315,CCCCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895330,CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895335,OCCOCCOCC(F)(F)C(F)(F)C(F)(F)F
DTXSID80895350,CCCCCCCCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895355,CCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895370,CCCCCCCCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895375,CCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895390,CCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895395,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895411,OCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895416,CCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895431,N#CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895436,CCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895451,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895456,N=C(N)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895471,CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895476,N=C(NO)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895491,O=C(Cl)CCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895496,COc1ccc(C(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID80895512,CCC(C)(O)C#CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895517,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)CCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895532,O=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895537,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895552,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)CC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895557,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895572,C#CCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895577,O=C(Cl)CCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895592,N#Cc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID80895597,CN(C)CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895613,Nc1ccccc1.O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895618,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)CCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895633,Nc1ccccc1C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895638,FC(F)(F)C(F)(F)C(F)(F)C(CC=CCC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)F)C(F)(F)F
DTXSID80895653,Cc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID80895658,CCN(CC)C(=O)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895673,O=C(CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895678,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOCC1CO1
DTXSID80895693,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=Cc2ccccc2C1
DTXSID80895698,FC(F)(F)C(F)(F)C(F)(F)c1cc(Cl)ccn1
DTXSID80895714,O=C(C=CC(F)(F)C(F)(F)C(F)(F)F)c1ccccc1
DTXSID80895719,NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895734,C=COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895739,CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895754,CCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895759,O=S(=O)(OCC(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895916,O=C(O)c1ccc(OCC(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID80895931,CCOC(=O)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895936,O=S(=O)(CCCl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895951,O=C(O)c1ccc(C(F)(F)C(F)(F)C(F)(F)F)nc1
DTXSID80895956,Oc1ccc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID80895971,NNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80895976,O=C(O)c1ccnc(C(F)(F)C(F)(F)C(F)(F)F)c1
DTXSID80895991,O=C(NCC(F)(F)C(F)(F)C(F)(F)F)c1ccccc1
DTXSID80895996,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1cnc[nH]1
DTXSID80896004,N#Cc1cnc(C(F)(F)C(F)(F)C(F)(F)F)nc1N
DTXSID80896009,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccsc1I
DTXSID80896024,O=c1[nH]c(=S)[nH]cc1C(F)(F)C(F)(F)C(F)(F)F
DTXSID80896029,O=S(=O)(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80896044,CC(CNC(=O)C(F)(F)C(F)(F)C(F)(F)F)c1ccccc1
DTXSID80896049,O=C(NNc1ccccc1)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80896064,O=C(O)C=CC(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80896069,O=C(O)c1ccc(NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID80896084,Nc1nc(C(F)(F)C(F)(F)C(F)(F)F)nc2[nH]cnc12
DTXSID80896089,O=C(NCCO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80896100,CCc1ccccc1NC(=O)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80896105,O=S(=O)(OC1=CCCCC1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80896120,COc1cccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)c1
DTXSID80896125,O=P(Oc1ccccc1)(Oc1ccccc1)OC(c1ccccc1)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80896140,O=c1cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)[nH]c(=S)[nH]1
DTXSID80896145,O=S(=O)(Oc1ccc(Cl)cc1Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80896160,FC(F)(F)C(F)(F)C(F)(F)C1=N[C@@H](Cc2ccccc2)CO1
DTXSID80896165,CC(=O)Oc1ccc(Cl)cc1CC(Cl)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80896180,COc1ccc(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(Cl)c1
DTXSID80896185,O=C(Nc1ccccc1)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80896201,O=C(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1CCCC1
DTXSID80896206,O=C1CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=Nc2ccccc2N1
DTXSID80896221,CC(=O)Nc1ccc(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID80896226,CC(=O)Oc1c(Cl)cc(Cl)c(Cl)c1CC(Cl)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80896241,CCOC(=O)c1c(C)n[nH]c1C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80896246,NS(=O)(=O)c1ccc(CNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID80896261,COc1c2occc2c(OC)c2c(=O)cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)oc12
DTXSID80896266,CCCCCC(=O)N1CCN(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC1
DTXSID80896281,COc1ccc(C2CN(C)OC2S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID80896286,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)C(F)(F)C(F)(F)F
DTXSID80896302,OCCCCCCC(F)(C(F)(F)F)C(F)(F)F
DTXSID80896307,O=C(O)CC(F)(C(F)(F)F)C(F)(F)F
DTXSID80896322,OCc1ccc(C(F)(C(F)(F)F)C(F)(F)F)cc1
DTXSID80896327,FC(=C(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F
DTXSID80896342,Fc1c(F)c(F)c(C(F)(C(F)(F)F)C(F)(F)F)c(F)c1F
DTXSID80896347,FC(F)(F)C(F)(c1ccnc(Cl)c1)C(F)(F)F
DTXSID80896362,Fc1c(F)c(F)c(C(F)(C(F)(F)F)C(F)(F)F)c(C(F)(F)F)c1F
DTXSID80896367,O=C(OCc1ccccc1)C(F)(C(F)(F)F)C(F)(F)F
DTXSID80896382,O=c1[nH]c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2[nH]1
DTXSID80896387,Fc1c(F)c(F)c2c(c1F)C(F)(F)C2(F)C(F)(C(F)(F)F)C(F)(F)F
DTXSID80896403,COc1nc(F)c(F)c(C(F)(C(F)(F)F)C(F)(F)F)c1F
DTXSID80896408,Cc1c(C(=O)O)ccc(C(F)(C(F)(F)F)C(F)(F)F)c1S(C)=O
DTXSID80896423,CCS(=O)(=O)c1c(C(F)(C(F)(F)F)C(F)(F)F)ccc(C(=O)O)c1C
DTXSID80896428,CCc1c(C(=O)O)ccc(C(F)(C(F)(F)F)C(F)(F)F)c1S(=O)(=O)CC
DTXSID80896443,CCc1c(C(=O)O)ccc(C(F)(C(F)(F)F)C(F)(F)F)c1S(=O)(=O)C(C)(C)C
DTXSID80896448,CCc1c(C(=O)O)ccc(C(F)(C(F)(F)F)C(F)(F)F)c1S(=O)(=O)C(C)CC
DTXSID80896463,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(C)c1NC(=O)c1cc(NC(=O)c2ccccc2)c(Br)cc1Br
DTXSID80896468,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(C)c1NC(=O)c1cccc(NC(=O)c2ccc(F)cc2[N+](=O)[O-])c1F
DTXSID80896483,FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F
DTXSID80896488,COC(=O)C(F)(OC(F)(F)C(F)(F)F)C(F)(F)F
DTXSID80896504,CCCCOC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F
DTXSID80896509,CNC.O=C(O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F
DTXSID80896524,NC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F
DTXSID80896529,CC(OC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(C)(C)C
DTXSID80896544,CCCCN(CCCC)C(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F
DTXSID80896549,O=C(N1CCCCC1)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F
DTXSID80896564,FC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F
DTXSID80896569,O=C(O)C(C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F
DTXSID80896584,O=C(O)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F
DTXSID80896589,O=C(O)C(F)(F)C(F)(F)C(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
DTXSID80896600,O=C(O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F
DTXSID80896605,C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80896620,FC(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(C(F)(F)F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F
DTXSID80896625,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+]
DTXSID80896640,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-]
DTXSID80896645,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F.[Na+]
DTXSID80896660,FC(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)F
DTXSID80896665,CCCCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80896680,CCCCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80896685,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C=Cc1ccccc1
DTXSID80896701,CC(=O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80896706,NC(=O)[C@H]1CC[C@H](C(F)(F)C(F)(F)C(F)(F)F)CC1
DTXSID80896721,CCC(C)OC(=O)[C@@H](C)NC(=O)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80896726,O=C(NCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80896741,O=C(C(F)=C(F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)F
DTXSID80896746,FC(F)(F)OC(OC(F)(F)C(F)(F)OC(OC(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F
DTXSID80896761,OCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80896968,O=[13C](O)[13C](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80896983,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH3+]C1CCCCC1
DTXSID80896988,CC(C)OC(=N)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80897016,OC(CCl)(c1ccc(F)cc1F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80897031,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+]
DTXSID80897051,O=[N+]([O-])c1ccc(C=N[S@@](=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID80897096,CCCOC(=O)[C@H](CC(=O)O)NC(=O)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80897152,O=C(NCCCCCCCCCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80897172,O=C(Nc1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)cc1)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80897253,OC[C@@H]1O[C@H](O)[C@](O)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)[C@H]1O
DTXSID80897298,CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F.[Yb+3]
DTXSID80897470,OC(c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1)(c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1)[C@@H]1CCCN1
DTXSID80897475,OC(COCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CN1CCN=C1c1ccccc1
DTXSID80897490,OB(O)c1ccc(C(F)(C(F)(F)F)C(F)(F)F)cc1
DTXSID80897495,C[C@H](CCCC(F)(C(F)(F)F)C(F)(F)F)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
DTXSID80897511,O=C(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80897536,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Ca+2]
DTXSID80897551,O=S(=O)([O-])OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+]
DTXSID80897556,CCCCCCCCC=CCCCCCCCC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80904577,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80904754,O=S(=O)(O)C(F)(F)C(F)(F)OC(F)C(F)(F)F
DTXSID80907609,FC1(F)SC2C3CCC(C3)C2C1(F)Cl
DTXSID80907846,FC1(F)SC2c3cccc4cccc(c34)C2C1(F)F
DTXSID80931585,C[N+](C)(C)CC(CC(=O)[O-])OC(=O)CCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID80933761,CC(C)N(CC(O)COc1cccc2ccccc12)C(F)(F)C(F)(F)C(F)(F)F.I
DTXSID80940374,FC(F)OC(F)(F)C(F)(F)OC(F)F
DTXSID80946331,FC(F)(F)OC(F)(Cl)C(F)(F)Cl
DTXSID80951844,FC1(F)C2=C(SC3=C(S2)C(F)(F)C3(F)F)C1(F)F
DTXSID80960794,CC(C)(N)c1ccc(C(F)(F)C(F)(F)c2ccccc2)cc1.Cl
DTXSID80962415,FC(F)(Cl)C(F)(Cl)C(F)(F)C(F)(Cl)Cl
DTXSID80977589,O=C([O-])C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F.[NH4+]
DTXSID80983620,FC(Cl)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F
DTXSID80987047,FCC(F)(F)C(F)(F)F
DTXSID901005547,FC(F)(Br)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(Cl)C(F)(F)Br
DTXSID901009913,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID901023579,FC(F)=C(F)OC(F)(F)C(F)(F)CI
DTXSID901023581,COC(=O)C(F)(OC(F)(F)C(F)(F)OC(F)=C(F)F)C(F)(F)F
DTXSID901023674,O=C(F)C(F)(OC(F)(F)C(F)(F)Br)C(F)(F)F
DTXSID901023717,C=CCOCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F
DTXSID901023729,COC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(Cl)(Cl)Cl)C(F)(F)F)C(F)(F)F
DTXSID901023743,CCOP(=O)(CCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)OCC
DTXSID901023779,CC(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(CO)C(F)(F)F
DTXSID901023781,O=P(O)(O)CCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F
DTXSID90103054,CCN.O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID90104480,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+]
DTXSID90143031,O=S(=O)(N1CCCCCC1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID90161639,CS(=O)(=O)NNc1ncc(C(F)(F)F)cc1NC(=O)C(F)(F)C(F)(F)F
DTXSID90162186,C=CCOC(F)(F)C(F)F
DTXSID90163037,C[N+](C)(CCCC(=O)[O-])CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID90171137,CC(F)(F)C(F)(F)F
DTXSID90173474,FC1(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F
DTXSID90174941,O=C(CC(=O)C(F)(F)C(F)(F)F)C(F)(F)F
DTXSID90180087,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID90181998,OCCN(CCO)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID90183811,FC(F)(F)C(F)(F)p1p(C(F)(F)C(F)(F)F)p1C(F)(F)C(F)(F)F
DTXSID90184727,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID90185113,CC12COC(C(F)(F)C(F)(F)C(F)(F)F)(OC1)OC2
DTXSID90185597,F[C](F)C(F)(F)C(F)(F)F
DTXSID90187298,FC1(F)C(F)(F)C(Cl)(Cl)C1(Cl)Cl
DTXSID90188881,FC(F)(F)C(F)(F)Br
DTXSID90190949,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I
DTXSID90191037,O=C1OC(=O)C(F)(F)C(F)(F)C1(F)F
