DTXSID,SMILES,umap_1,umap_2,cluster
DTXSID40797028,C=CC(=O)OCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.1126432,3.4714892,0
DTXSID40797528,CCCCCCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.7451911,0.7538981,0
DTXSID40798070,COc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1-c1cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ccc1OC,9.8861265,7.8413467,1
DTXSID40798156,COCCOCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1.7536476,11.59422,1
DTXSID40799229,OC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)C(O)(C(F)(F)F)C(F)(F)F,2.3836393,14.4123745,1
DTXSID40800344,Fc1c(F)c(F)c2c(c1F)OC(F)(C(F)(F)F)C2(F)F,12.439272,7.214206,4
DTXSID40800384,C=CC(=O)Nc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,11.760479,4.533319,5
DTXSID40804004,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccsc1-c1sccc1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.068253,7.912196,1
DTXSID40813333,CCN(CC)C(=S)C(F)(F)C(F)(F)C(F)(F)F,0.3353749,-0.93902767,0
DTXSID40816405,FC(F)(c1ccccc1Br)C(F)(F)c1ccccc1Br,10.629058,6.2018056,1
DTXSID40817376,FC1(F)OC(F)(F)C(F)(I)OC1(F)F,-1.5197709,16.179567,2
DTXSID40822162,NC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1ccccc1N,12.007893,3.0196579,5
DTXSID40822304,CCC(C)c1c([N+](=O)[O-])cc([N+](=O)[O-])c2[nH]c(C(F)(F)C(F)(F)F)nc12,11.453122,3.4674768,5
DTXSID40823270,CC(C)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.789877,0.00843658,0
DTXSID40825830,FC(F)=C(F)OC(F)(F)OC(F)(F)F,2.6344712,-5.591189,0
DTXSID40826029,CC(C)(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O,0.80389637,1.5105382,0
DTXSID40826089,O=C(OCc1ccsc1)C(F)(F)C(F)(F)C(F)(F)F,13.146331,3.4569347,5
DTXSID40830707,C=CC(C)OC(=O)C(F)(CC=CC)C(F)(F)F,5.3816967,-2.7012267,0
DTXSID40832160,FC1(F)C(F)(F)C(F)(Br)C(F)(F)C(F)(F)C1(F)Br,0.9367012,14.832535,1
DTXSID40832746,FC1(F)C(F)(F)C(F)(OC(c2ccccc2)(c2ccccc2)c2ccccc2)C1(F)F,9.766804,6.2636037,1
DTXSID40833359,Cc1ccc(C=CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,8.153864,5.632694,1
DTXSID40833516,CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCN,0.11000347,12.429782,1
DTXSID40837332,CCCCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.031187,4.564619,0
DTXSID40841479,C=C(NC1CCCCC1)C(F)(F)C(F)(F)F,0.9446115,-0.28706536,0
DTXSID40843872,O=C(Cn1cnc([N+](=O)[O-])n1)NCC(F)(F)C(F)(F)F,11.982467,3.1975362,5
DTXSID40844586,CCCCc1csc(-c2sccc2CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,10.1382885,5.057058,1
DTXSID40846065,FC1(F)C(F)(F)C(F)(c2ccc(Br)cc2)C1(F)c1ccc(Br)cc1,10.612974,6.2869,1
DTXSID40850203,FC(=CCI)C(F)(F)C(F)(F)I,1.8790264,-2.796171,0
DTXSID40851114,C=CC(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)CC(F)(F)F,4.227581,-2.4475265,0
DTXSID40851497,FC(F)(F)C(F)(F)C(F)(F)N1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,-1.4714729,17.792076,2
DTXSID40856563,Cc1ccc(C(F)(F)C(F)(F)F)cc1C,15.325983,6.0935335,4
DTXSID40861915,C=CC(=O)OCCN(CCCC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.0862494,3.4127083,0
DTXSID40863318,O=C(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(=O)(=O)F)C(F)(F)F)C(F)(F)F,0.87061846,3.2209387,0
DTXSID40873295,CCCCCCCCCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)F,1.4097694,0.9385617,0
DTXSID40873417,O=S(=O)([O-])CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.7872386,5.753045,3
DTXSID40879833,O=P(O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.857466,8.59328,1
DTXSID40880025,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],0.18662438,3.0684288,0
DTXSID40880121,FC(F)(F)C1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,3.3299522,15.445112,1
DTXSID40880126,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,8.538156,10.290473,1
DTXSID40880141,O=C([O-])C(F)(F)C(F)(F)F.[Na+],0.6234163,2.2504296,0
DTXSID40880146,COC(F)(F)C(C(F)(F)F)C(F)(F)F,-0.61485374,13.13947,1
DTXSID40880161,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)OC(F)(F)C1(F)F,-1.7232934,17.80751,2
DTXSID40880181,C=CC(=O)OCCN(CCC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.1074667,3.4553106,0
DTXSID40880186,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],0.5157607,2.3884451,0
DTXSID40880202,O=C(F)C(F)(OC(F)(F)C(F)(F)S(=O)(=O)F)C(F)(F)F,1.3697712,3.4651074,0
DTXSID40880207,NNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NN,4.4052987,0.0875968,0
DTXSID40880222,FC(F)(F)C(F)(OCCC[Si](Cl)(Cl)Cl)C(F)(F)F,1.4115624,9.293543,1
DTXSID40880227,C=COC(=O)CC(F)(F)C(F)(F)C(F)(F)F,4.7094483,-3.2860558,0
DTXSID40880242,O=C(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,-0.8124988,2.0275834,0
DTXSID40880247,O=C(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)c1ccccc1S(=O)(=O)[O-].[Na+],8.619677,5.334307,1
DTXSID40880388,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS,-0.11922724,12.688362,1
DTXSID40880404,O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.954782,8.26437,1
DTXSID40880429,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,4.559518,-0.9182263,0
DTXSID40880444,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.1879945,-0.1605174,0
DTXSID40880449,CCO[Si](CCCNS(=O)(=O)c1ccc(OC(=C(C(F)(F)F)C(C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)F)cc1)(OCC)OCC,5.138527,4.960018,0
DTXSID40880484,FC(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,7.3418646,7.781821,1
DTXSID40880489,O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.7453017,8.335309,1
DTXSID40880520,O=C(C(F)(OC1(F)OC(F)(C(F)(F)F)C(F)(F)OC1(F)C(F)(F)F)C(F)(F)F)C(F)(OC1(F)OC(F)(C(F)(F)F)C(F)(F)OC1(F)C(F)(F)F)C(F)(F)F,7.364524,7.8542156,1
DTXSID40880525,C=C(C)C(=O)OCCCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.071166,3.435748,0
DTXSID40880540,O=C(Cl)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.5069299,-2.4219928,0
DTXSID40880565,*C(F)(F)C(F)(F)F.*F.*F.*F.O=S(=O)([O-])C1C(F)C(F)C(F)C(F)(F)C1(F)F.[K+],2.7016356,7.9573307,1
DTXSID40880601,C=C(C)C(=O)OCC(C)OC(=O)Nc1cc(NC(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ccc1C,5.2144823,4.353187,0
DTXSID40880606,C=C(C)C(=O)OCC(C)OC(=O)Nc1cc(NC(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ccc1C,5.275388,4.3740726,0
DTXSID40880949,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)F,-0.16245876,6.1105623,3
DTXSID40880969,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,4.924118,-0.052929346,0
DTXSID40880984,CN(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCS(=O)(=O)[O-].[Na+],3.9236605,7.1769905,1
DTXSID40881012,FC(F)(F)C(F)(OC(F)(Cl)C(F)(F)Cl)C(F)(F)F,-2.0222332,15.53416,2
DTXSID40881017,CC(COCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC(C)COCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.444801,8.665385,1
DTXSID40881032,C[N+](CCO)(CCO)CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[I-],3.368755,9.729079,1
DTXSID40881052,C[N+](CCO)(CCO)CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[I-],3.3367426,9.623595,1
DTXSID40881057,O=P([O-])(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F.OCC[NH2+]CCO,8.46712,8.10562,1
DTXSID40881072,O=P([O-])([O-])OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+].[NH4+],4.5110083,7.0754075,1
DTXSID40881077,O=P([O-])([O-])OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F.[NH4+].[NH4+],4.347166,7.1891117,1
DTXSID40881113,O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.521672,8.061616,1
DTXSID40881118,*C(F)(F)F.*F.*F.*F.*F.*F.NS(=O)(=O)C(F)C(F)C(F)C(F)C(F)C(F)C(F)(F)F,2.722266,8.035047,1
DTXSID40881138,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC1CO1,3.861584,11.859263,1
DTXSID40881158,OC(CN1CC1)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.8662136,11.105283,1
DTXSID40881173,O=P([O-])([O-])OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+].[NH4+],4.1842933,7.237007,1
DTXSID40881193,O=P([O-])(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F.OCC[NH2+]CCO,7.821806,8.341171,1
DTXSID40881234,CN(C)CCCNCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,3.0599275,10.255057,1
DTXSID40881279,CC(C)CO.CC(C)CO.CCN(CC(=O)[O][Cr]([OH])([Cl])[Cl])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.O.O.[Cl][Cr][Cl],3.7859104,7.376651,1
DTXSID40881294,FC(F)(F)C(F)(F)CCI,-2.2265654,11.281021,8
DTXSID40881310,CCCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.4068565,3.1661525,0
DTXSID40881330,O=C(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,-0.92611235,-4.148645,0
DTXSID40881335,FC1(F)C(F)(F)C(F)(F)C(F)(C(F)(F)C2(F)C(F)(F)C(F)(F)C3(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C3(F)C2(F)F)C(F)(F)C1(F)F,8.548768,10.281455,1
DTXSID40881350,O=C(O)C(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,-1.357416,1.2318281,0
DTXSID40881355,CN(CCO)S(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.6355114,6.2576466,3
DTXSID40881830,CCCOP(CC)OCCC.FC(F)(F)C(F)(F)C(F)(F)I,4.4273357,8.329081,1
DTXSID40881850,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.3655305,5.02963,0
DTXSID40881855,O=C(O)CCSCCC(F)(F)F,0.7130424,-1.0644715,0
DTXSID40881870,C[N+](C)([O-])CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.7441038,6.574557,3
DTXSID40881875,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.c1ccc([S+](c2ccccc2)c2ccccc2)cc1,9.433525,5.8969903,1
DTXSID40881890,FC(F)C(F)(F)OCC1CO1,-0.6830722,10.733823,1
DTXSID40881991,CC(CC(F)(F)C(F)(F)C(F)(F)F)OC(=O)c1cccc(C(=O)OC(C)CC(F)(F)C(F)(F)C(F)(F)F)c1,11.019404,3.8958497,5
DTXSID40881996,FC(F)(F)C(F)(F)CCI,-2.2280169,11.275715,8
DTXSID40882004,O=S(=O)([O-])C(F)(F)F.[NH3+]c1c(F)c(F)c(F)c(F)c1F,9.134121,5.5583587,1
DTXSID40882827,C[N+](C)(C)CCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.Cc1ccc(S(=O)(=O)[O-])cc1,4.7169023,4.3716154,0
DTXSID40882983,CCN(CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,3.704047,7.2034354,1
DTXSID40883016,CCCC[P+](CCCC)(CCCC)CC(C)OC.C[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.5348964,5.0074096,0
DTXSID40883576,CC(O)(C(F)(F)F)C(F)(F)F,-1.5223536,12.510679,1
DTXSID40883819,CCN(CCOP(=O)(OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.9356291,7.233763,1
DTXSID40884129,FC(F)(Cl)C1(F)OC1(F)F,-2.0012908,15.669097,2
DTXSID40889179,CC1(COCC(F)(F)C(F)(F)F)COC1,0.15326017,10.1927805,1
DTXSID40891136,O=S(=O)([O-])CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.O=S(=O)([O-])CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Ba+2],4.343888,6.8406754,1
DTXSID40892264,O=S(=O)(O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(F)C(F)F,0.15995915,4.9683676,3
DTXSID40892300,F[C@H]([C@@H](F)C(F)(F)C(F)(F)F)C(F)(F)F,0.04144564,14.0628605,1
DTXSID40892325,O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.5899076,0.021984344,0
DTXSID40892365,CCOC(=O)C(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,2.4808404,-0.37012854,0
DTXSID40892441,O=C(O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,-0.8167547,2.0143204,0
DTXSID40892446,FC(F)(F)C(F)(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,-1.0272244,16.917498,2
DTXSID40892481,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.5799472,-0.037772916,0
DTXSID40892486,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-2.238995,-4.358435,7
DTXSID40892507,O=S(=O)(O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,7.4027724,10.475248,1
DTXSID40892527,CC(C)(CS(=O)(=O)[O-])NC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.273316,3.6483305,0
DTXSID40892547,CN(C)CCCN(CCC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.219678,3.720708,0
DTXSID40892567,O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.54847264,-2.470327,0
DTXSID40892926,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,4.4980016,0.5734719,0
DTXSID40892941,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,4.013391,0.32441214,0
DTXSID40892946,C[N+](C)([O-])CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.9969652,0.7599617,0
DTXSID40892961,CN(C)CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.3103423,0.52494454,0
DTXSID40892966,C[N+](C)(CCCN(CCC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O,3.39154,3.6598728,0
DTXSID40892986,O=C([O-])CCC(F)(F)C(F)(F)C(F)(F)F.[Na+],0.62533736,2.1690192,0
DTXSID40893155,O=[14C](O)C(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,-1.3431014,1.2473516,0
DTXSID40893256,C[N+](C)(C)CCCNS(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.042579,9.626897,1
DTXSID40893296,CCOC(OCC)[SiH2]CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9068241,10.130161,1
DTXSID40893317,O=P(O)(O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,6.025103,8.18457,1
DTXSID40893337,FC(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C21F,8.41771,10.957785,1
DTXSID40893377,O=C(n1nc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1C(F)(F)F)C(F)(F)F,10.840522,7.9637747,1
DTXSID40893397,CC(CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)[O-].[Li+],2.3972254,2.8237462,0
DTXSID40893453,O=S(=O)(O)c1ccc(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)F)cc1,8.479341,4.809472,1
DTXSID40893519,CC(=O)O[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OC(C)=O)OC(C)=O,5.2743835,-1.5274372,0
DTXSID40893554,O=P(O)(OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.6676846,8.317819,1
DTXSID40893559,*OCC(F)(F)C(F)(F)C(F)(F)C(F)F.*OCC(F)(F)C(F)(F)C(F)(F)C(F)F.*OCC(F)(F)C(F)(F)F.*OCC(F)(F)C(F)(F)F.FC(F)C(F)(F)C(F)(F)C(F)(F)COP1(OCC(F)(F)C(F)(F)F)=NP=NP=N1,7.8649235,8.355141,1
DTXSID40894122,CC(NC(=O)C(C)NC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O,5.5994267,-1.2250595,0
DTXSID40894142,O=C([O-])CCS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.0812197,-1.9062915,0
DTXSID40895154,C=CC(F)(F)C(F)(F)C(F)(F)F,0.72396564,-3.6723008,0
DTXSID40895159,FC(F)(F)C(F)(F)C(F)(F)CCCCBr,-0.25057745,11.141636,1
DTXSID40895174,CCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)F,0.41038343,10.493097,1
DTXSID40895179,CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.5345291,10.501972,1
DTXSID40895194,CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.2622881,11.823887,1
DTXSID40895199,CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.4287854,11.742451,1
DTXSID40895210,CCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.6199272,10.280196,1
DTXSID40895215,FC(F)(F)C(F)(F)CC(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.4144195,13.156648,1
DTXSID40895230,CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.6190875,12.324265,1
DTXSID40895235,CCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.8243487,-1.912719,0
DTXSID40895250,FC(=C(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,1.7607249,-5.709607,0
DTXSID40895255,FC(F)(F)C(F)(F)C(F)(F)CCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)F,2.5474346,10.879554,1
DTXSID40895270,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCCCCBr,2.6990252,10.725166,1
DTXSID40895275,CC(C)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.3829457,9.298865,1
DTXSID40895290,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCI,3.3191261,12.36304,1
DTXSID40895295,CCCCCCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.4060895,-1.517407,0
DTXSID40895311,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.436517,-1.0255737,0
